   15.84  336.80   18.45       3.17   1.53   0.9279   0.0706 2 0 .000E+00
   12.92  328.23   14.17     221.20   4.83   0.6529   0.1855 1 0 .994E+00
   10.14  306.50   10.15      28.67   0.99   0.9086   0.0408 2 0 .000E+00
   10.38  307.29   10.40      50.48   3.95   0.7167   0.1783 1 0 .000E+00
   10.70  311.93   10.82     224.64   1.40   0.4478   0.0876 1 0 .100E+01
   10.37  296.71   10.47     226.34   0.93   0.4435   0.0568 2 0 .100E+01
   10.59  302.19   10.60     210.63   0.95   0.3281   0.0492 2 0 .100E+01
   12.64  324.40   13.53     137.82   3.37   0.8635   0.1345 1 0 .104E-25
   13.77  342.95   16.76      51.84   4.98   0.2931   0.2535 1 0 .000E+00
   11.17  340.45   13.36     218.95   2.55   0.2066   0.1073 1 0 .100E+01
    9.74  331.62   10.93     221.03   4.21   0.3696   0.2021 1 0 .100E+01
    9.41  329.13   10.39     220.23   2.05   0.1865   0.0320 0 0 .998E+00
    8.92  328.34    9.79     217.57   2.30   0.3745   0.1327 1 0 .100E+01
    9.44  321.49    9.94     221.81   3.27   0.2605   0.0893 1 0 .100E+01
   10.29  323.98   10.98     216.45   2.88   0.4462   0.1356 1 0 .100E+01
   11.29  325.76   12.18      75.21   3.43   0.7943   0.1391 1 0 .000E+00
    8.55  304.02    8.54     219.45   3.99   0.3612   0.1970 1 0 .100E+01
    8.94  313.82    9.09     224.41   3.39   0.4745   0.1067 1 0 .100E+01
   18.98  230.75   27.69      48.21   1.95   1.0002   0.0286 1 0 .000E+00
   19.65  223.64   29.11      98.43   1.94   0.9482   0.0364 1 0 .000E+00
   22.43  227.44   32.99      64.72   1.14   0.7384   0.0534 1 0 .000E+00
   20.38  218.88   30.35     155.38   3.33   0.7880   0.0773 1 0 .812E-18
   23.68  225.99   34.93     208.50   2.50   0.3352   0.0874 1 0 .998E+00
   22.17  221.53   32.95      -4.54   1.10   0.9237   0.0272 1 0 .000E+00
   16.35  231.81   23.78     111.56   3.23   1.2575   0.0479 1 0 .000E+00
   16.49  225.54   24.35      64.63   3.28   0.9604   0.0761 1 0 .000E+00
   17.96  215.62   26.80      33.84   2.72   0.9551   0.0493 1 0 .000E+00
   18.70  219.10   27.87     103.18   1.61   0.8175   0.0880 1 0 .000E+00
   19.77  220.53   29.42     208.53   3.06   0.6206   0.0663 1 0 .646E+00
   19.82  219.74   29.51      83.49   2.01   1.1056   0.0242 1 0 .000E+00
   19.68  216.26   29.36     225.12   2.10   0.2684   0.0774 1 0 .100E+01
   21.58  218.47   32.17      66.83   0.65   0.8576   0.0315 1 0 .000E+00
   28.33  209.57   42.21      56.56   0.81   0.9392   0.0449 1 0 .000E+00
   27.18  212.18   40.56      84.48   2.16   1.0340   0.0417 1 0 .000E+00
   25.89  210.43   38.59      51.72   2.16   0.7598   0.1048 1 0 .000E+00
   23.29  213.16   34.76      33.02   0.65   0.9435   0.0184 1 0 .000E+00
   22.05  214.63   32.91      67.45   0.98   0.7085   0.0381 1 0 .000E+00
   21.83  215.28   32.58     219.89   1.17   0.4017   0.0416 1 0 .100E+01
   26.64  216.70   39.74      52.05   2.06   0.8394   0.0437 1 0 .000E+00
   26.09  217.41   38.90      36.12   1.05   0.9213   0.0385 1 0 .000E+00
   24.74  218.73   36.86     113.26   2.05   0.9735   0.0438 1 0 .000E+00
   25.29  221.75   37.57     107.02   1.34   0.9413   0.0416 1 0 .000E+00
   24.81  222.26   36.84     215.43   2.45   0.4587   0.0688 1 0 .997E+00
   24.60  223.85   36.43      -9.90   1.83   0.8603   0.0339 1 0 .000E+00
   17.44  216.16   26.02      74.51   1.44   0.8858   0.0331 1 0 .000E+00
   17.72  214.10   26.46     214.68   4.23   0.2061   0.0903 1 0 .100E+01
   15.62  213.19   23.31      64.25   2.95   1.0209   0.0648 1 0 .000E+00
   18.14  208.33   27.00     103.24   1.98   0.5346   0.0850 1 0 .000E+00
   19.29  211.74   28.78     194.42   2.07   0.8406   0.0436 1 0 .136E-06
   18.68  206.69   27.75      88.01   1.09   0.8856   0.0523 1 0 .000E+00
   28.74  200.81   42.25    -130.28   2.70   0.2498   0.0833 1 0 .000E+00
   28.51  199.53   41.79      16.94   2.43   0.9547   0.0437 1 0 .000E+00
   28.03  202.75   41.38     128.49   2.31   0.8906   0.0705 1 0 .284E-39
   27.65  200.85   40.64      59.97   0.86   0.8709   0.0522 1 0 .000E+00
   27.26  200.89   40.09     123.70   3.05   0.8249   0.1065 1 0 .000E+00
   26.28  201.19   38.67     175.43   2.43   0.9683   0.0567 1 0 .832E-15
   24.63  202.84   36.37      98.11   2.24   0.9991   0.0475 1 0 .000E+00
   28.78  206.76   42.76      13.28   3.05   0.7869   0.0827 1 0 .000E+00
   28.73  208.19   42.75     123.96   1.47   1.0555   0.0384 1 0 .000E+00
   23.04  209.60   34.32     143.70   2.09   0.9280   0.0282 1 0 .144E-32
   21.07  210.36   31.41     222.47   3.39   0.3939   0.0717 1 0 .100E+01
   20.25  208.61   30.15     101.70   1.25   0.8690   0.0248 1 0 .000E+00
   20.50  211.82   30.58     107.05   1.18   0.9625   0.0188 1 0 .000E+00
   20.16  211.51   30.08     109.34   0.96   0.7367   0.0474 1 0 .000E+00
   13.64  215.69   20.36     222.73   3.10   0.3965   0.0755 1 0 .100E+01
   13.47  213.68   20.11     226.16   2.38   0.3240   0.0654 1 0 .100E+01
   16.82  205.22   24.94     161.10   1.21   0.5210   0.0603 1 0 .890E-14
   18.05  203.79   26.69      36.60   1.60   0.9090   0.0216 1 0 .000E+00
   18.34  205.38   27.19     115.39   2.62   0.9453   0.0456 1 0 .000E+00
   13.45  211.12   20.05     232.39   3.22   0.5198   0.0872 1 0 .998E+00
   18.68  200.92   27.47     458.53   3.80   0.6745   0.0386 1 0 .000E+00
   28.86  194.67   41.73     129.09   4.45   0.8480   0.0916 1 0 .479E-30
   22.55  197.21   32.85      60.62   0.93   0.7802   0.0425 1 0 .000E+00
   21.19  198.61   30.98     156.38   4.68   0.9535   0.0806 1 0 .213E-17
   20.81  198.92   30.46      64.39   2.95   1.0652   0.0464 1 0 .000E+00
   20.27  196.42   29.46      30.54   2.17   0.8067   0.0537 1 0 .000E+00
   28.31  198.97   41.43      61.32   2.42   0.8233   0.0547 1 0 .000E+00
   24.54  197.87   35.81      82.36   0.66   0.9850   0.0264 1 0 .000E+00
   21.10  199.66   30.94     166.61   1.18   0.7848   0.0311 1 0 .176E-16
   20.39  202.77   30.10      39.05   2.27   0.7709   0.0662 1 0 .000E+00
   12.86  207.86   19.13     205.53   1.83   0.3807   0.0574 1 0 .100E+01
   16.29  197.58   23.76      89.38   1.01   0.9824   0.0297 1 0 .000E+00
   17.47  198.73   25.56       4.70   3.52   1.0255   0.0704 1 0 .000E+00
   13.28  192.88   19.09     130.88   2.87   0.5973   0.1194 1 0 .370E-30
   17.49  189.21   24.79     100.02   0.98   0.7937   0.0517 1 0 .000E+00
   16.74  192.32   24.00     228.02   4.37   0.3166   0.0818 1 0 .100E+01
   28.04  190.14   39.90      46.35   0.86   0.9082   0.0407 1 0 .000E+00
   27.66  191.87   39.61     135.35   1.62   0.9481   0.0384 1 0 .284E-39
   24.72  194.77   35.74      71.02   0.67   0.9430   0.0282 1 0 .000E+00
   21.18  189.87   30.10     -16.83   0.97   0.9428   0.0296 1 0 .000E+00
   20.27  192.92   29.12      72.87   4.45   0.6973   0.1224 1 0 .000E+00
   19.28  194.79   27.88     178.60   1.74   0.6542   0.0661 1 0 .179E-07
   18.43  189.78   26.17      63.58   1.25   0.9543   0.0262 1 0 .000E+00
    1.04  188.91    1.46     212.14   1.48   0.1931   0.1138 1 0 .100E+01
    3.28  178.78    4.42     230.42   3.64   0.5491   0.1404 1 0 .999E+00
    4.10  194.99    5.93     226.86   2.15   0.4577   0.1076 1 0 .100E+01
    1.69  133.32    1.72     211.54   2.56   0.2884   0.1306 1 0 .100E+01
    3.44  149.26    3.80     223.49   2.73   0.3464   0.1341 1 0 .100E+01
    4.43  153.43    5.03     234.64   3.58   0.2763   0.1536 1 0 .100E+01
    5.29  172.94    6.88     226.66   3.99   0.6461   0.1385 1 0 .997E+00
    7.62  175.86   10.09     224.80   2.38   0.3154   0.1304 1 0 .100E+01
    2.86   84.79    3.50     221.95   2.87   0.2871   0.1286 1 0 .100E+01
    3.03  119.70    3.04      81.87   1.00   0.4763   0.0713 1 0 .000E+00
    3.61  118.84    3.63     230.86   2.73   0.3742   0.1420 1 0 .100E+01
    3.23  125.31    3.24     223.53   4.17   0.3636   0.1047 1 0 .100E+01
    2.76  139.56    2.88     221.89   2.31   0.4007   0.0971 1 0 .100E+01
    3.60   90.64    4.22     224.55   3.32   0.3708   0.1138 1 0 .100E+01
    3.75   98.28    4.17     222.46   3.57   0.4851   0.0864 1 0 .100E+01
    3.81  103.67    4.09     228.01   4.39   0.2573   0.1406 1 0 .100E+01
    4.50  115.54    4.56     225.16   3.30   0.2402   0.1662 1 0 .100E+01
    4.57  124.56    4.57     224.15   4.77   0.3133   0.1203 1 0 .100E+01
    6.94  134.53    7.08     227.01   1.69   0.2825   0.0862 1 0 .100E+01
   17.81  159.14   21.09     212.41   2.20   0.3549   0.0918 1 0 .100E+01
   16.14  154.96   18.54     231.96   3.11   0.4985   0.1210 1 0 .998E+00
    6.77  150.14    7.52     236.02   4.95   0.3955   0.1280 1 0 .100E+01
   12.78  168.30   16.13     221.63   4.28   0.1823   0.0390 0 0 .996E+00
    9.43  157.49   11.03     227.33   3.33   0.3407   0.0994 1 0 .100E+01
    6.58  159.64    7.82     212.57   1.20   0.3762   0.0961 1 0 .100E+01
    4.75  104.65    5.06     218.61   2.47   0.2313   0.1104 1 0 .100E+01
    5.45  115.20    5.53     216.84   4.37   0.1593   0.1323 1 0 .100E+01
    5.78  121.00    5.80     221.55   2.20   0.3529   0.0861 1 0 .100E+01
    5.86  100.52    6.41     215.79   3.32   0.2231   0.1025 1 0 .100E+01
   14.36  136.21   14.74      43.24   1.92   1.0468   0.1069 1 0 .000E+00
   13.81  137.00   14.22     226.98   4.51  -0.1116   0.0382 0 0 .996E+00
   16.46  146.45   17.85      80.29   1.60   0.8846   0.0805 1 0 .000E+00
   15.64  145.89   16.90     228.97   4.75   0.4112   0.0910 1 0 .100E+01
   13.36  149.44   14.77     138.81   2.50   0.9210   0.0764 1 0 .329E-30
   10.08  145.43   10.86     396.59   4.08   0.8397   0.0537 1 0 .000E+00
    8.74  140.52    9.16     229.41   4.12   0.3310   0.1243 1 0 .100E+01
    7.28  146.20    7.88     216.15   3.59   0.3680   0.1021 1 0 .100E+01
    7.35  137.26    7.58     231.21   5.15   0.2534   0.1463 1 0 .100E+01
    8.37  113.07    8.56     223.17   3.36   0.1927   0.1253 1 0 .100E+01
    8.07  116.18    8.16     233.07   3.91   0.3387   0.1237 1 0 .100E+01
   12.03   83.08   14.90     224.54   1.79   0.2306   0.1165 1 0 .100E+01
   20.04  130.45   20.18      69.05   0.89   0.9246   0.0695 1 0 .000E+00
   18.87  125.49   18.88      60.69   2.60   0.5013   0.1117 1 0 .000E+00
   16.64  126.89   16.66     228.34   5.07   0.0157   0.0248 0 0 .994E+00
   16.12  121.12   16.15     153.60   1.40   0.7404   0.0755 1 0 .420E-20
   17.72  104.08   18.97     153.26   1.52   0.3868   0.0764 1 0 .319E-16
   17.17  101.25   18.71     212.38   4.61   0.4128   0.1567 1 0 .998E+00
   17.18  133.04   17.43     212.19   3.73   0.1631   0.1128 1 0 .100E+01
   34.77  335.50   40.11     112.65   2.15   0.9918   0.0723 1 0 .000E+00
   33.27  334.43   38.09     171.93   2.80   0.7566   0.1234 1 0 .435E-10
   29.32  327.24   31.96     124.81   2.59   0.8530   0.1574 1 0 .000E+00
   37.30  338.52   43.97     119.31   0.89   0.9357   0.0302 1 0 .000E+00
   36.24  338.93   42.85     169.43   1.07   0.8776   0.0592 1 0 .298E-16
   34.53  336.96   40.25     172.35   2.95   0.8679   0.1670 1 0 .503E-10
   31.69  338.04   37.23      50.98   0.90   0.9870   0.0510 1 0 .000E+00
   30.69  337.02   35.79      65.25   1.85   0.9138   0.0338 1 0 .000E+00
   24.98  325.04   26.84     111.01   4.65   1.0288   0.2545 1 0 .000E+00
   25.10  328.41   27.56      59.63   2.61   0.8637   0.1142 1 0 .000E+00
   25.41  329.67   28.14      58.35   4.31   0.7038   0.5057 1 0 .000E+00
   28.08  333.34   31.91      20.32   1.46   0.8566   0.0370 1 0 .000E+00
   29.79  330.72   33.23     247.33   3.57   0.6550   0.0983 1 0 .565E-01
   23.99  323.17   25.49     130.85   2.91   0.9081   0.1290 1 0 .613E-33
   26.41  323.07   28.05      75.76   3.89   0.9615   0.1310 1 0 .000E+00
   26.87  322.62   28.46      63.08   1.87   0.7218   0.1498 1 0 .000E+00
   26.64  324.10   28.47      53.25   3.01   0.6598   0.1472 1 0 .000E+00
   36.63  340.48   43.79     161.94   1.19   0.7132   0.0583 1 0 .548E-17
   35.34  339.89   42.08     391.74   4.65   0.4308   0.0997 1 0 .000E+00
   32.73  339.52   38.86      70.18   0.97   0.8750   0.0306 1 0 .000E+00
   32.38  339.65   38.48     102.30   1.69   0.9957   0.0469 1 0 .000E+00
   31.33  339.47   37.19      91.84   1.64   0.9197   0.0281 1 0 .000E+00
   31.08  338.60   36.66     182.49   2.61   0.6700   0.1267 1 0 .109E-05
   37.80  344.28   46.43      77.74   0.84   0.5945   0.0713 1 0 .000E+00
   36.52  342.19   44.20      84.17   2.90   1.0100   0.1085 1 0 .000E+00
   34.69  342.31   42.02      83.04   1.93   0.8893   0.0194 1 0 .000E+00
   30.91  341.75   37.28     231.56   0.98   0.5728   0.0988 1 0 .936E+00
   30.45  339.69   36.20      18.84   1.89   0.8074   0.0327 1 0 .000E+00
   21.06  329.77   23.33     176.48   3.04   0.8743   0.2056 1 0 .298E-07
   22.79  332.87   25.80      15.68   1.26   0.9123   0.1040 1 0 .000E+00
   28.53  337.99   33.50     154.88   1.45   0.7167   0.0949 1 0 .951E-20
   25.00  330.24   27.79      75.60   1.14   0.8403   0.0778 1 0 .000E+00
   26.56  332.07   29.91      98.71   4.26   1.0179   0.1627 1 0 .000E+00
   29.23  337.19   34.13      72.35   1.96   0.8048   0.0422 1 0 .000E+00
   37.34  348.10   47.08      83.43   1.14   0.7834   0.0304 1 0 .000E+00
   36.68  346.79   45.84      48.57   1.09   0.9963   0.0326 1 0 .000E+00
   36.01  345.45   44.59      59.82   0.93   0.8858   0.0469 1 0 .000E+00
   34.93  345.29   43.21     101.33   0.71   0.8003   0.0525 1 0 .000E+00
   31.96  343.55   39.05      66.98   0.41   0.9521   0.0207 1 0 .000E+00
   31.55  346.27   39.29      12.00   1.73   0.8808   0.0235 1 0 .000E+00
   36.04  349.93   46.00     191.36   1.27   0.7034   0.0455 1 0 .317E-05
   35.99  348.86   45.61      67.52   0.72   0.8594   0.0597 1 0 .000E+00
   31.52  349.29   40.06      40.15   0.52   0.9211   0.0279 1 0 .000E+00
   30.97  347.30   38.85     139.79   1.94   0.9395   0.0587 1 0 .113E-33
   30.15  347.31   37.81     227.27   4.77   0.1136   0.0333 0 0 .917E+00
   29.21  347.44   36.66      21.96   1.35   0.8683   0.0279 1 0 .000E+00
   28.63  346.75   35.77      35.38   1.81   0.9221   0.0564 1 0 .000E+00
   22.39  339.61   26.59      29.02   3.73   0.7366   0.1819 1 0 .000E+00
   23.34  338.22   27.45      64.61   1.67   1.0142   0.0773 1 0 .000E+00
   24.90  341.70   30.03     106.61   3.20   0.9386   0.1034 1 0 .000E+00
   27.17  342.37   32.92      60.20   3.14   0.9439   0.0793 1 0 .000E+00
   27.58  343.33   33.65      59.35   1.97   0.8618   0.1115 1 0 .000E+00
   22.67  334.53   25.98      56.35   1.79   0.6810   0.1055 1 0 .000E+00
   22.98  334.67   26.35       3.56   1.89   0.9029   0.0452 1 0 .000E+00
   22.94  337.17   26.78       6.30   1.69   0.7844   0.0683 1 0 .000E+00
   23.75  335.57   27.41      67.71   1.46   0.8529   0.0877 1 0 .000E+00
   29.59  341.84   35.71      19.19   2.07   0.8308   0.0536 1 0 .000E+00
   37.09  350.88   47.63      78.15   1.53   0.9833   0.0239 1 0 .000E+00
   36.55  350.77   46.91      89.66   1.82   0.7700   0.0595 1 0 .000E+00
   35.85  351.81   46.32      16.91   0.83   0.7363   0.0538 1 0 .000E+00
   34.19  354.98   45.05      35.64   2.61   0.6667   0.1331 1 0 .000E+00
   33.82  349.87   43.14     106.45   0.94   0.9314   0.0297 1 0 .000E+00
   32.86  350.01   41.96      31.11   0.36   0.7752   0.0413 1 0 .000E+00
   30.68  353.60   40.07     160.78   1.65   0.3778   0.1047 1 0 .202E-13
   30.13  354.84   39.67       9.24   1.00   0.8945   0.0481 1 0 .000E+00
   29.46  352.88   38.32      38.29   1.73   0.9074   0.0568 1 0 .000E+00
   29.12  353.43   38.01      17.64   1.70   0.8059   0.0521 1 0 .000E+00
   29.07  352.87   37.82      99.69   3.95   0.8832   0.1219 1 0 .000E+00
   24.27  353.80   31.75       9.06   4.39   0.8243   0.1111 1 0 .000E+00
   29.11  355.29   38.43      43.29   1.17   1.0019   0.0353 1 0 .000E+00
   21.95  346.03   27.29      65.99   3.83   0.9176   0.1626 1 0 .000E+00
   25.04  343.62   30.61      33.14   1.68   1.0963   0.0501 1 0 .000E+00
   28.27  348.57   35.76      27.71   3.05   1.0041   0.1102 1 0 .000E+00
    9.97   20.51   14.64     230.18   1.29   0.5101   0.1066 1 0 .999E+00
    9.66   30.89   14.41     225.85   1.83   0.3261   0.1387 1 0 .100E+01
    8.45   22.90   12.49      97.47   1.74   1.0632   0.0741 1 0 .000E+00
    8.89   28.93   13.24     226.32   2.76   0.4046   0.1249 1 0 .100E+01
    8.95   31.44   13.36     216.57   1.82   0.4995   0.1247 1 0 .999E+00
   11.23   33.31   16.77     225.50   3.64   0.3450   0.1308 1 0 .100E+01
   11.43   35.89   17.06     226.49   2.42   0.4572   0.1016 1 0 .100E+01
    9.77   34.65   14.57     228.16   3.21   0.1621   0.2084 1 0 .100E+01
   10.06   37.82   15.00     225.74   3.18   0.3816   0.1328 1 0 .100E+01
    8.65   39.23   12.88     215.36   2.00   0.3487   0.1187 1 0 .100E+01
    8.10   45.25   11.96     227.29   3.21   0.3734   0.1529 1 0 .100E+01
    5.87   77.52    7.55     226.45   1.46   0.2550   0.1118 1 0 .100E+01
    5.13   51.10    7.47     224.50   3.17   0.2344   0.1419 1 0 .100E+01
    6.11   53.06    8.85     230.70   1.32   0.4341   0.1179 1 0 .100E+01
    7.06   53.81   10.21     227.45   4.11   0.3459   0.1206 1 0 .100E+01
    6.95   42.55   10.31     119.75   2.40   0.8626   0.0915 1 0 .000E+00
   15.73   22.86   23.22     219.72   2.05   0.3548   0.1181 1 0 .100E+01
   14.32   29.12   21.33     243.88   3.68   0.2454   0.1367 1 0 .998E+00
   11.51   37.84   17.16     222.73   3.23   0.3220   0.1566 1 0 .100E+01
   11.20   37.74   16.69     221.98   2.23   0.3326   0.1087 1 0 .100E+01
   11.55   40.86   17.18     223.94   3.54   0.3384   0.1143 1 0 .100E+01
   10.43   40.88   15.52     224.16   4.69   0.2565   0.1527 1 0 .100E+01
   10.34   43.75   15.32      76.07   2.54   0.7433   0.0849 1 0 .000E+00
   10.67   45.49   15.76     224.87   1.35   0.4550   0.0845 1 0 .100E+01
   17.43   26.96   25.89     230.60   3.75   0.6141   0.1328 1 0 .967E+00
   15.05   31.97   22.46     220.98   3.49   0.2249   0.1357 1 0 .100E+01
   13.89   33.28   20.73     217.11   2.76   0.3173   0.1409 1 0 .100E+01
   12.01   43.45   17.80     223.45   1.57   0.5273   0.1066 1 0 .999E+00
   11.71   42.47   17.36     222.52   1.91   0.3210   0.0957 1 0 .100E+01
    8.25   86.25    9.98     227.29   2.03   0.3124   0.1268 1 0 .100E+01
    8.02   75.27   10.46     222.98   2.33   0.3350   0.1028 1 0 .100E+01
    8.98   64.55   12.43     222.88   1.08   0.4186   0.1088 1 0 .100E+01
    8.22   52.17   11.94     207.62   2.38   0.5255   0.0908 1 0 .996E+00
    9.75   52.88   14.13     229.59   2.04   0.4366   0.1305 1 0 .100E+01
   17.81   30.25   26.54     213.99   2.83   0.3887   0.1099 1 0 .999E+00
   16.15   33.40   24.10     229.67   2.59   0.2114   0.1248 1 0 .100E+01
   12.79   47.09   18.83      -6.64   1.11   0.6201   0.1611 1 0 .000E+00
   20.17   39.39   30.04      81.36   1.12   0.7590   0.0804 1 0 .000E+00
   19.29   46.93   28.40     113.40   1.64   0.9273   0.0855 1 0 .000E+00
   17.87   48.33   26.23      49.39   1.37   0.8836   0.1183 1 0 .000E+00
   12.94   57.56   18.46     221.10   2.26   0.4209   0.1275 1 0 .100E+01
   10.08   57.89   14.37     221.46   3.18   0.1100   0.0385 0 0 .997E+00
   10.94   61.05   15.40     219.62   2.20   0.3621   0.1003 1 0 .100E+01
   12.07   59.70   17.07     229.58   3.94   0.1425   0.1222 1 0 .100E+01
   21.42   51.88   31.14      72.44   2.74   0.9223   0.1072 1 0 .000E+00
   18.88   55.80   27.10     252.79   3.05   0.3606   0.1087 1 0 .672E+00
   17.20   53.39   24.90     228.63   2.16   0.4035   0.1124 1 0 .999E+00
   17.81   66.18   24.44      80.02   1.36   0.6281   0.1388 1 0 .000E+00
   24.59   62.09   34.42     208.60   4.54   0.4867   0.1454 1 0 .932E+00
   24.44   65.14   33.71     226.58   2.15   0.4705   0.1137 1 0 .995E+00
   22.32   63.01   31.11     204.91   3.08   0.8633   0.0938 1 0 .116E-02
   22.74   71.59   30.29      82.22   1.77   0.9724   0.0959 1 0 .000E+00
   18.71   67.69   25.47     224.13   2.38   0.1961   0.1255 1 0 .100E+01
   18.04   68.95   24.40      -5.50   1.25   0.6700   0.1241 1 0 .000E+00
   21.65   80.16   27.33      72.01   2.55   0.7747   0.1400 1 0 .000E+00
   22.16   76.11   28.74     149.62   1.44   0.7562   0.1316 1 0 .143E-22
   14.46   79.04   18.40     224.67   3.94   0.5420   0.1278 1 0 .998E+00
   21.62  162.90   26.30     118.66   0.95   0.7839   0.0505 1 0 .000E+00
   22.23  165.11   27.46      13.97   1.55   0.9098   0.0274 1 0 .000E+00
   23.09  167.52   29.01      85.16   1.13   0.9299   0.0266 1 0 .000E+00
   23.69  164.60   29.16     184.93   2.39   0.5403   0.1017 1 0 .111E-03
   23.84  163.91   29.21     249.90   1.06   0.9717   0.0394 1 0 .963E-10
   25.88  167.03   32.39      85.68   0.95   0.9241   0.0272 1 0 .000E+00
   22.87  160.22   27.29      -3.01   3.46   0.6202   0.0710 1 0 .000E+00
   23.88  162.07   28.87     139.63   1.27   0.6078   0.0588 1 0 .125E-28
   25.20  160.23   30.07      15.60   1.20   0.9800   0.0223 1 0 .000E+00
   27.25  163.54   33.29       3.30   0.86   0.9050   0.0241 1 0 .000E+00
   36.16  169.21   45.93     265.11   1.94   0.7883   0.0511 1 0 .221E-09
   31.36  165.11   38.74      88.60   0.55   0.8935   0.0315 1 0 .000E+00
   32.23  171.06   41.44      87.78   1.22   0.7921   0.0669 1 0 .000E+00
   30.44  163.39   37.15      92.88   0.91   0.9081   0.0350 1 0 .000E+00
   30.11  162.39   36.49     150.14   5.34   0.4052   0.0937 1 0 .290E-12
   29.14  166.52   36.34      84.08   1.01   0.9837   0.0194 1 0 .000E+00
   23.48  155.65   27.11      61.37   2.30   0.7417   0.0704 1 0 .000E+00
   24.26  155.76   28.04     137.98   1.33   0.9570   0.0507 1 0 .126E-36
   24.22  156.44   28.13      20.85   0.59   0.8190   0.0244 1 0 .000E+00
   26.39  159.48   31.32     143.38   0.87   0.8061   0.0444 1 0 .173E-30
   27.03  158.38   31.84      40.91   0.82   0.8447   0.0243 1 0 .000E+00
   29.63  160.97   35.55      49.26   1.30   0.8635   0.0186 1 0 .000E+00
   25.86  155.22   29.77      48.55   1.33   0.8703   0.0397 1 0 .000E+00
   26.93  154.75   30.91      20.19   4.37   0.6594   0.1723 1 0 .000E+00
   27.37  155.57   31.59     106.44   1.78   1.0095   0.0540 1 0 .000E+00
   28.18  155.45   32.51      86.06   4.10 -55.8591  76.6077 0 0 .000E+00
   28.85  157.20   33.68      32.09   1.17   0.7888   0.0313 1 0 .000E+00
   29.49  155.56   34.03     205.39   1.16   0.8548   0.0420 1 0 .341E-05
   30.31  159.02   35.86      62.12   0.84   0.9006   0.0253 1 0 .000E+00
   39.28  165.67   48.71     156.40   1.33   0.9162   0.0390 1 0 .344E-25
   37.31  164.88   46.00     100.37   2.07   0.5119   0.0576 1 0 .000E+00
   36.75  161.45   44.24     299.64   2.91   0.4759   0.0798 1 0 .264E-19
   35.17  159.95   41.89      82.15   1.27   0.8560   0.0218 1 0 .000E+00
   33.45  158.44   39.41      40.79   1.57   0.8914   0.0384 1 0 .000E+00
   32.06  159.87   38.16     156.98   1.93   0.9690   0.0304 1 0 .475E-26
   38.90  167.82   48.96     100.45   0.50   0.6704   0.0354 1 0 .000E+00
   34.90  164.63   42.97      31.35   0.81   0.8889   0.0375 1 0 .000E+00
   32.77  164.23   40.24     133.23   1.11   0.9399   0.0373 1 0 .121E-41
   32.18  161.31   38.70      71.99   3.12   0.7837   0.0698 1 0 .000E+00
   24.19  147.83   26.47      77.77   0.51   0.9159   0.0195 1 0 .000E+00
   24.65  149.35   27.25      45.69   0.65   0.8401   0.0281 1 0 .000E+00
   25.38  149.29   28.04     200.84   2.82   0.6301   0.0720 1 0 .118E+00
   26.36  151.71   29.60      38.44   0.72   0.9427   0.0239 1 0 .000E+00
   28.05  152.96   31.78     121.12   0.70   0.6931   0.0474 1 0 .000E+00
   25.71  146.81   27.93      67.21   0.99   1.0233   0.0284 1 0 .000E+00
   26.92  146.21   29.14      76.67   1.77   0.8789   0.0602 1 0 .000E+00
   27.05  147.88   29.60     146.72   0.99   0.9359   0.0350 1 0 .964E-32
   27.60  148.65   30.36     -15.66   2.59   0.8019   0.0449 1 0 .000E+00
   28.37  150.32   31.56      61.52   0.51   0.8702   0.0250 1 0 .000E+00
   29.11  148.64   32.02      57.41   0.67   0.7881   0.0358 1 0 .000E+00
   31.51  152.65   35.63     292.52   1.34   0.7172   0.0824 1 0 .293E-20
   37.28  160.42   44.55     187.77   0.91   0.8919   0.0353 1 0 .552E-11
   35.26  156.64   41.01     100.49   1.44   0.8129   0.0407 1 0 .000E+00
   35.70  155.29   41.12     113.17   1.29   0.7341   0.0543 1 0 .000E+00
   35.71  154.48   40.89      91.40   0.72   0.8542   0.0301 1 0 .000E+00
   33.08  154.87   37.99     102.71   0.42   0.7473   0.0249 1 0 .000E+00
   32.94  155.29   37.95       5.76   1.19   0.8812   0.0250 1 0 .000E+00
   34.25  158.87   40.48      14.71   0.57   0.8221   0.0259 1 0 .000E+00
   33.86  157.26   39.56      92.52   4.37   0.6289   0.1956 1 0 .000E+00
   32.77  158.04   38.51      96.37   0.93   0.7112   0.0441 1 0 .000E+00
   32.88  157.49   38.48      41.13   1.60   0.8864   0.0281 1 0 .000E+00
   29.63  144.21   31.69     370.51   2.70   0.8184   0.0338 1 0 .000E+00
   32.07  147.10   34.92      32.67   3.84   0.8221   0.0889 1 0 .000E+00
   31.90  149.19   35.22     144.24   2.63   0.3310   0.0712 1 0 .314E-20
   33.53  150.32   37.30      62.91   0.65   0.8429   0.0220 1 0 .000E+00
   28.42  140.63   29.78      19.79   1.59   0.8444   0.0405 1 0 .000E+00
   28.90  141.90   30.49     107.63   4.83   0.6385   0.9648 1 0 .000E+00
   30.17  140.68   31.62      54.48   0.82   0.9066   0.0386 1 0 .000E+00
   32.30  144.22   34.53      46.16   0.46   0.9210   0.0235 1 0 .000E+00
   33.75  144.78   36.21      58.99   1.09   0.4806   0.0611 1 0 .000E+00
